generation,rank_1,rank_2,swapAccepted
122000,1,4,1
123000,1,4,1
124000,2,4,1
125000,1,3,0
126000,2,3,1
127000,1,3,1
128000,1,4,1
129000,1,2,0
130000,2,3,1
131000,1,4,0
132000,2,4,1
133000,2,4,1
134000,2,3,0
135000,3,4,1
136000,1,3,0
137000,1,3,0
138000,1,3,1
139000,1,3,1
140000,3,4,0
141000,1,2,1
142000,1,2,1
143000,2,4,1
144000,3,4,0
145000,3,4,1
146000,1,2,1
147000,2,4,1
148000,1,2,1
149000,1,2,1
150000,1,3,1
151000,2,3,1
152000,1,2,1
153000,2,4,1
154000,1,3,1
155000,2,4,0
156000,1,2,1
157000,2,4,1
158000,2,4,1
159000,2,3,1
160000,1,2,1
161000,2,3,1
162000,1,2,1
163000,2,3,1
164000,1,2,1
165000,2,3,1
166000,2,3,1
167000,2,3,1
168000,2,4,1
169000,1,4,0
170000,3,4,1
171000,2,3,1
172000,1,3,1
173000,2,3,1
174000,1,3,1
175000,1,2,1
176000,2,3,1
177000,2,3,1
178000,1,4,0
179000,1,4,0
180000,2,3,1
181000,3,4,1
182000,1,3,1
183000,1,4,0
184000,2,4,0
185000,1,3,1
186000,2,3,1
187000,2,4,1
188000,3,4,0
189000,1,2,0
190000,1,3,1
191000,2,3,1
192000,2,3,1
193000,2,3,1
194000,2,4,1
195000,3,4,1
196000,2,3,1
197000,2,3,1
198000,2,4,1
199000,3,4,1
200000,1,2,1
201000,1,4,1
202000,1,4,1
203000,1,4,0
204000,3,4,1
205000,2,3,1
206000,3,4,1
207000,3,4,1
208000,1,4,0
209000,1,3,1
210000,1,4,1
211000,1,2,1
212000,1,2,1
213000,2,4,1
214000,3,4,1
215000,1,4,1
216000,1,4,0
217000,1,2,0
218000,1,3,1
219000,1,4,0
220000,1,2,1
221000,1,4,1
222000,2,4,0
223000,1,2,1
224000,3,4,1
225000,1,4,0
226000,1,2,1
227000,1,4,1
228000,1,3,1
229000,1,3,1
230000,1,3,0
231000,2,4,1
232000,1,4,0
233000,1,4,1
234000,3,4,1
235000,1,2,1
236000,2,4,1
237000,1,3,1
238000,3,4,1
239000,1,2,1
240000,2,3,1
241000,2,4,1
242000,3,4,1
243000,1,3,1
244000,1,2,0
245000,1,2,1
246000,1,2,1
247000,2,3,1
248000,1,2,1
249000,1,4,1
250000,2,4,1
251000,1,4,0
252000,2,4,0
253000,3,4,1
254000,3,4,1
255000,1,4,0
256000,2,4,1
257000,1,2,1
258000,3,4,0
259000,1,3,1
260000,1,2,1
261000,2,3,1
262000,1,2,0
263000,1,4,1
264000,2,4,0
265000,1,4,1
266000,2,3,1
267000,2,3,1
268000,1,4,1
269000,2,3,1
270000,2,3,1
271000,3,4,1
272000,3,4,1
273000,2,4,1
274000,2,4,1
275000,1,2,0
276000,2,3,1
277000,1,2,0
278000,1,4,0
279000,2,4,0
280000,2,3,1
281000,2,3,1
282000,2,3,1
283000,1,2,1
284000,3,4,1
285000,1,3,1
286000,2,4,1
287000,1,4,1
288000,1,3,1
289000,2,3,0
290000,2,4,1
291000,1,2,1
292000,2,4,1
293000,3,4,1
294000,2,3,1
295000,2,4,0
296000,1,3,1
297000,1,3,0
298000,1,3,1
299000,2,3,1
300000,2,4,1
301000,2,3,1
302000,2,3,1
303000,2,3,1
304000,3,4,1
305000,2,3,1
306000,1,4,1
307000,2,3,1
308000,1,3,0
309000,2,3,0
310000,1,2,1
311000,1,2,1
312000,2,4,0
313000,1,4,1
314000,1,3,0
315000,1,4,0
316000,3,4,1
317000,1,2,1
318000,2,4,0
319000,3,4,0
320000,2,4,0
321000,2,4,0
322000,2,3,1
323000,3,4,0
324000,1,2,1
325000,3,4,1
326000,1,3,0
327000,2,3,1
328000,2,4,1
329000,3,4,1
330000,2,3,1
331000,2,4,1
332000,2,3,1
333000,3,4,1
334000,1,3,0
335000,1,3,0
336000,3,4,1
337000,2,4,1
338000,1,2,0
339000,1,4,0
340000,2,3,1
341000,2,4,1
342000,1,3,1
343000,2,4,1
344000,2,4,1
345000,1,2,1
346000,3,4,1
347000,1,4,1
348000,2,4,1
349000,2,4,0
350000,2,3,1
351000,1,2,1
352000,3,4,1
353000,2,3,0
354000,1,3,0
355000,2,3,1
356000,2,4,0
357000,2,4,1
358000,3,4,1
359000,2,3,1
360000,1,4,0
361000,1,3,1
362000,1,3,0
363000,2,3,1
364000,2,3,0
365000,2,3,0
366000,1,2,1
367000,1,4,1
368000,1,3,1
369000,1,3,1
370000,1,2,1
371000,2,4,1
372000,3,4,0
373000,2,3,0
374000,3,4,1
375000,1,2,1
376000,2,4,0
377000,2,3,1
378000,1,4,0
379000,1,4,1
380000,1,4,1
381000,1,4,0
382000,2,3,1
383000,2,3,1
384000,2,4,1
385000,2,4,1
386000,2,3,1
387000,3,4,1
388000,2,4,1
389000,2,4,0
390000,2,4,1
391000,1,3,0
392000,2,4,1
393000,2,3,0
394000,1,2,1
395000,1,4,0
396000,1,3,0
397000,2,4,1
398000,2,4,0
399000,1,2,0
400000,1,3,0
401000,1,2,1
402000,2,3,1
403000,1,2,1
404000,1,2,1
405000,1,4,1
406000,2,4,1
407000,3,4,1
408000,1,4,1
409000,3,4,0
410000,1,2,1
411000,2,4,1
412000,1,2,1
413000,3,4,1
414000,1,2,1
415000,1,4,1
416000,2,4,1
417000,1,2,0
418000,2,4,1
419000,2,4,0
420000,2,4,0
421000,1,2,1
422000,2,3,1
423000,1,2,1
424000,2,3,1
425000,2,3,1
426000,1,4,1
427000,1,4,1
428000,1,3,1
429000,3,4,1
430000,1,4,1
431000,2,3,0
432000,2,3,1
433000,1,3,1
434000,2,4,1
435000,1,2,1
436000,1,2,1
437000,1,4,1
438000,2,3,1
439000,2,4,0
440000,2,3,1
441000,2,3,1
442000,2,4,1
443000,3,4,1
444000,1,2,1
445000,1,3,1
446000,1,2,1
447000,1,4,1
448000,3,4,1
449000,2,4,1
450000,1,3,0
451000,1,2,1
452000,1,3,1
453000,1,3,1
454000,3,4,1
455000,1,4,0
456000,2,4,0
457000,2,4,1
458000,2,3,1
459000,1,3,1
460000,2,3,1
461000,1,2,1
462000,2,3,1
463000,1,3,1
464000,1,4,0
465000,2,3,1
466000,2,3,1
467000,2,4,1
468000,1,2,1
469000,2,3,1
470000,1,2,1
471000,2,3,1
472000,1,4,1
473000,2,3,1
474000,1,3,1
475000,1,4,0
476000,1,3,1
477000,2,4,1
478000,2,4,1
479000,2,3,1
480000,3,4,1
481000,2,3,0
482000,1,4,1
483000,2,4,0
484000,1,4,0
485000,2,4,0
486000,1,2,1
487000,2,3,1
488000,2,3,1
489000,1,2,1
490000,1,2,1
491000,3,4,1
492000,1,4,1
493000,1,4,0
494000,2,4,1
495000,1,2,1
496000,2,4,1
497000,2,4,1
498000,1,2,1
499000,3,4,1
500000,1,3,1
501000,1,2,1
502000,2,3,1
503000,1,4,1
504000,3,4,1
505000,1,4,1
506000,1,2,1
507000,1,3,1
508000,2,4,1
509000,3,4,1
510000,3,4,1
511000,1,3,1
512000,1,4,1
513000,2,3,1
514000,1,2,1
515000,3,4,1
516000,1,3,1
517000,1,2,1
518000,1,2,1
519000,2,4,1
520000,2,3,1
521000,1,2,1
522000,2,3,1
523000,2,3,0
524000,1,3,1
525000,2,4,1
526000,2,3,1
527000,3,4,1
528000,1,3,0
529000,1,2,1
530000,2,4,0
531000,1,2,1
532000,1,3,1
533000,3,4,1
534000,1,4,1
535000,2,4,0
536000,1,4,0
537000,1,4,1
538000,2,3,1
539000,1,3,1
540000,1,3,1
541000,1,3,1
542000,1,2,1
543000,1,3,0
544000,3,4,1
545000,1,2,0
546000,2,4,0
547000,1,3,1
548000,2,4,1
549000,1,3,1
550000,1,4,1
551000,2,4,1
552000,1,4,1
553000,3,4,1
554000,3,4,1
555000,3,4,1
556000,1,3,0
557000,1,4,1
558000,2,3,1
559000,2,4,0
560000,1,4,0
561000,1,3,1
562000,1,4,1
563000,3,4,1
564000,1,3,1
565000,1,2,1
566000,3,4,0
567000,2,4,1
568000,2,4,1
569000,1,4,1
570000,1,2,1
571000,1,3,1
572000,3,4,1
573000,2,4,1
574000,2,4,1
575000,1,4,0
576000,1,4,0
577000,1,3,1
578000,1,3,1
579000,2,3,1
580000,3,4,1
581000,1,4,1
582000,2,4,1
583000,1,3,1
584000,2,3,1
585000,1,2,0
586000,1,4,0
587000,2,3,1
588000,2,3,1
589000,1,2,1
590000,1,4,1
591000,1,3,1
592000,2,4,1
593000,3,4,1
594000,3,4,1
595000,1,4,0
596000,1,3,1
597000,1,3,0
598000,1,4,1
599000,3,4,1
600000,1,4,1
601000,2,4,0
602000,3,4,1
603000,2,3,1
604000,2,3,1
605000,2,3,0
606000,1,4,1
607000,1,3,1
608000,2,3,1
609000,1,2,0
610000,2,3,1
611000,1,3,1
612000,2,3,1
613000,1,2,0
614000,2,3,1
615000,2,4,0
616000,2,3,1
617000,2,3,1
618000,1,2,1
619000,2,3,1
620000,1,2,1
621000,1,2,1
622000,3,4,1
623000,2,4,1
624000,1,3,0
625000,1,2,1
626000,1,4,1
627000,2,3,1
628000,1,3,1
629000,2,4,1
630000,1,3,1
631000,2,3,1
632000,3,4,0
633000,2,3,1
634000,3,4,1
635000,1,2,1
636000,1,2,1
637000,2,3,1
638000,2,3,1
639000,1,2,1
640000,2,3,0
641000,1,2,1
642000,1,4,0
643000,2,3,1
644000,1,4,1
645000,3,4,1
646000,2,3,1
647000,1,2,1
648000,1,4,0
649000,1,3,0
650000,2,4,1
651000,2,4,1
652000,1,4,1
653000,3,4,1
654000,1,4,1
655000,1,3,1
656000,2,4,0
657000,2,3,1
658000,2,3,1
659000,3,4,1
660000,1,2,1
661000,2,4,1
662000,1,3,0
663000,1,4,1
664000,1,3,1
665000,2,4,1
666000,1,4,1
667000,1,3,1
668000,1,2,1
669000,1,2,1
670000,2,4,1
671000,2,4,1
672000,2,4,1
673000,2,4,1
674000,3,4,1
675000,2,3,1
676000,1,3,1
677000,1,2,1
678000,2,4,1
679000,1,2,1
680000,2,3,1
681000,2,3,1
682000,1,2,1
683000,2,4,1
684000,2,4,0
685000,1,2,1
686000,3,4,1
687000,2,4,1
688000,2,4,1
689000,1,4,1
690000,1,4,0
691000,2,3,1
692000,3,4,1
693000,1,4,1
694000,1,3,1
695000,1,2,1
696000,2,4,1
697000,3,4,1
698000,3,4,1
699000,2,4,0
700000,1,3,1
701000,3,4,1
702000,1,3,1
703000,1,2,1
704000,1,4,0
705000,1,3,1
706000,3,4,0
707000,1,4,0
708000,2,4,1
709000,2,3,1
710000,3,4,1
711000,2,3,1
712000,2,4,1
713000,3,4,1
714000,1,3,1
715000,2,3,1
716000,1,3,1
717000,3,4,1
718000,2,4,1
719000,1,4,1
720000,2,3,1
721000,3,4,1
722000,2,3,1
723000,1,4,1
724000,2,4,0
725000,2,3,1
726000,2,4,0
727000,2,4,0
728000,2,4,1
729000,1,3,1
730000,3,4,1
731000,1,3,1
732000,2,3,0
733000,3,4,1
734000,1,4,1
735000,1,2,1
736000,1,4,1
737000,2,4,1
738000,1,4,1
739000,2,4,0
740000,1,2,1
741000,2,4,0
742000,1,2,1
743000,1,4,0
744000,1,4,0
745000,1,3,1
746000,1,2,1
747000,1,2,1
748000,3,4,0
749000,1,4,1
750000,1,2,1
751000,2,4,1
752000,2,4,1
753000,1,3,1
754000,1,4,0
755000,1,3,1
756000,2,3,1
757000,2,3,1
758000,1,2,1
759000,2,3,1
760000,1,3,1
761000,2,4,0
762000,2,4,0
763000,1,4,0
764000,1,3,1
765000,3,4,1
766000,1,3,1
767000,3,4,0
768000,2,3,1
769000,2,4,1
770000,3,4,1
771000,1,4,1
772000,1,4,0
773000,3,4,0
774000,1,2,1
775000,2,3,1
776000,3,4,1
777000,2,4,1
778000,1,4,0
779000,2,4,0
780000,2,3,0
781000,1,2,1
782000,1,4,0
783000,1,4,0
784000,2,3,1
785000,2,4,0
786000,2,3,1
787000,2,4,1
788000,1,2,1
789000,1,2,1
790000,1,2,1
791000,1,4,1
792000,1,2,1
793000,2,3,1
794000,1,2,1
795000,3,4,1
796000,1,3,1
797000,1,3,1
798000,1,4,1
799000,2,3,1
800000,2,4,1
801000,1,4,0
802000,1,4,1
803000,3,4,0
804000,1,3,0
805000,1,2,1
806000,2,4,1
807000,2,4,1
808000,2,3,1
809000,3,4,1
810000,1,2,1
811000,1,4,1
812000,2,3,1
813000,1,3,1
814000,2,4,1
815000,2,3,1
816000,1,2,1
817000,2,4,1
818000,1,2,1
819000,1,2,1
820000,2,4,1
821000,1,3,1
822000,1,4,1
823000,2,3,1
824000,2,4,1
825000,3,4,1
826000,2,3,1
827000,2,3,1
828000,1,2,1
829000,3,4,1
830000,1,2,1
831000,1,2,1
832000,2,4,0
833000,1,3,0
834000,1,2,1
835000,3,4,1
836000,2,4,1
837000,1,2,1
838000,2,4,0
839000,3,4,1
840000,3,4,0
841000,3,4,1
842000,2,3,1
843000,2,3,1
844000,3,4,1
845000,1,3,1
846000,3,4,1
847000,2,4,1
848000,2,3,0
849000,2,4,1
850000,2,3,1
851000,1,2,1
852000,1,2,0
853000,1,4,0
854000,3,4,1
855000,1,3,0
856000,3,4,1
857000,2,3,0
858000,3,4,1
859000,1,3,0
860000,1,3,0
861000,1,3,1
862000,2,4,1
863000,2,3,1
864000,2,4,1
865000,1,3,1
866000,3,4,1
867000,1,2,1
868000,1,4,0
869000,3,4,1
870000,3,4,0
871000,2,3,1
872000,1,3,1
873000,2,3,1
874000,1,3,1
875000,2,4,1
876000,2,3,0
877000,1,4,1
878000,3,4,1
879000,1,4,1
880000,1,2,1
881000,1,3,1
882000,3,4,1
883000,1,4,1
884000,2,3,1
885000,1,4,1
886000,2,4,1
887000,2,4,0
888000,3,4,1
889000,3,4,1
890000,1,2,1
891000,2,3,1
892000,3,4,1
893000,1,3,1
894000,2,3,1
895000,2,3,0
896000,1,4,1
897000,1,2,1
898000,1,2,0
899000,1,2,1
900000,1,2,1
901000,3,4,1
902000,1,3,1
903000,2,4,1
904000,2,3,1
905000,2,3,1
906000,2,4,1
907000,2,3,1
908000,2,3,1
909000,1,3,1
910000,2,3,1
911000,1,4,0
912000,1,2,1
913000,1,2,1
914000,1,3,1
915000,1,3,1
916000,2,3,1
917000,2,3,1
918000,1,4,0
919000,1,4,1
920000,3,4,1
921000,1,3,1
922000,1,2,1
923000,2,3,1
924000,3,4,1
925000,3,4,0
926000,3,4,1
927000,2,3,1
928000,3,4,1
929000,3,4,0
930000,1,4,1
931000,3,4,1
932000,2,4,1
933000,1,4,1
934000,1,4,1
935000,2,3,1
936000,1,3,0
937000,2,4,0
938000,1,2,0
939000,1,3,0
940000,3,4,0
941000,1,2,1
942000,1,2,1
943000,2,3,1
944000,1,3,0
945000,3,4,1
946000,1,4,1
947000,2,4,0
948000,2,4,0
949000,1,2,1
950000,1,2,1
951000,1,2,1
952000,1,4,1
953000,1,2,1
954000,3,4,1
955000,1,4,1
956000,2,4,1
957000,2,4,1
958000,2,3,1
959000,1,4,1
960000,2,3,1
961000,2,3,1
962000,1,2,1
963000,1,3,0
964000,2,4,1
965000,2,3,1
966000,1,4,0
967000,1,3,1
968000,3,4,1
969000,3,4,1
970000,2,3,1
971000,1,3,1
972000,1,3,1
973000,2,4,1
974000,3,4,1
975000,1,3,0
976000,1,3,1
977000,2,4,1
978000,1,3,1
979000,2,3,1
980000,3,4,1
981000,1,4,0
982000,1,3,1
983000,3,4,1
984000,1,3,1
985000,1,3,0
986000,2,4,1
987000,1,4,0
988000,2,3,1
989000,1,2,1
990000,1,4,1
991000,1,4,0
992000,1,4,1
993000,1,2,0
994000,1,3,1
995000,1,4,0
996000,1,3,1
997000,2,4,1
998000,1,2,1
999000,2,3,1
1000000,1,2,1
1001000,3,4,1
1002000,1,2,1
1003000,1,2,1
1004000,2,3,1
1005000,2,4,1
1006000,3,4,1
1007000,1,4,1
1008000,3,4,1
1009000,2,4,0
1010000,1,3,1
1011000,2,4,0
1012000,1,3,1
1013000,1,2,1
1014000,1,3,1
1015000,2,3,0
1016000,2,3,1
1017000,1,3,1
1018000,3,4,1
1019000,2,3,1
1020000,1,2,1
1021000,3,4,1
1022000,1,4,1
1023000,1,4,0
1024000,1,4,0
1025000,1,4,0
1026000,2,4,1
1027000,2,4,1
1028000,3,4,1
1029000,1,3,1
1030000,1,3,1
1031000,2,3,1
1032000,2,4,0
1033000,2,3,1
1034000,1,2,1
1035000,3,4,1
1036000,2,4,1
1037000,2,4,1
1038000,1,4,1
1039000,1,2,1
1040000,3,4,1
1041000,3,4,1
1042000,2,4,1
1043000,2,4,1
1044000,1,3,1
1045000,1,4,0
1046000,2,3,1
1047000,2,4,1
1048000,2,4,0
1049000,1,4,1
1050000,2,3,1
1051000,2,3,1
1052000,3,4,1
1053000,2,4,0
1054000,1,4,1
1055000,2,3,0
1056000,1,2,1
1057000,2,4,1
1058000,1,3,0
1059000,1,4,1
1060000,3,4,1
1061000,1,2,1
1062000,1,2,0
1063000,1,4,1
1064000,1,2,1
1065000,2,3,1
1066000,2,4,1
1067000,1,4,1
1068000,1,4,1
1069000,3,4,1
1070000,3,4,0
1071000,1,2,1
1072000,1,4,0
1073000,2,4,1
1074000,1,4,1
1075000,2,4,1
1076000,2,3,0
1077000,1,2,1
1078000,2,4,0
1079000,1,3,0
1080000,1,2,1
1081000,1,3,1
1082000,2,4,0
1083000,1,3,0
1084000,1,2,1
1085000,1,3,1
1086000,3,4,1
1087000,1,2,1
1088000,3,4,1
1089000,1,2,1
1090000,2,4,1
1091000,1,3,1
1092000,2,3,1
1093000,1,4,1
1094000,1,3,1
1095000,2,3,1
1096000,1,4,1
1097000,1,4,1
1098000,1,3,1
1099000,3,4,1
1100000,1,4,1
1101000,1,2,1
1102000,1,2,1
1103000,1,4,1
1104000,1,3,1
1105000,3,4,1
1106000,1,2,1
1107000,3,4,1
1108000,1,4,1
1109000,1,3,0
1110000,2,3,1
1111000,2,3,1
1112000,1,2,1
1113000,3,4,1
1114000,2,4,1
1115000,1,2,1
1116000,1,4,1
1117000,1,3,1
1118000,1,4,1
1119000,2,4,1
1120000,2,3,1
1121000,3,4,1
1122000,1,3,1
1123000,3,4,1
1124000,2,3,1
1125000,1,2,1
1126000,2,4,1
1127000,2,4,0
1128000,2,3,0
1129000,2,3,1
1130000,1,3,1
1131000,3,4,0
1132000,1,3,1
1133000,3,4,1
1134000,1,2,0
1135000,1,3,1
1136000,1,4,1
1137000,2,4,1
1138000,1,4,0
1139000,2,4,1
1140000,1,3,0
1141000,2,4,1
1142000,1,3,0
1143000,1,4,0
1144000,1,3,0
1145000,1,2,1
1146000,2,3,0
1147000,2,4,1
1148000,1,3,1
1149000,1,2,0
1150000,2,4,1
1151000,1,2,1
1152000,3,4,1
1153000,3,4,1
1154000,3,4,1
1155000,1,4,1
1156000,1,4,1
1157000,1,3,1
1158000,1,2,1
1159000,1,2,1
1160000,1,2,1
1161000,1,4,0
1162000,2,3,0
1163000,1,4,0
1164000,2,4,0
1165000,1,4,0
1166000,3,4,1
1167000,3,4,1
1168000,1,3,1
1169000,2,3,0
1170000,1,4,0
1171000,2,4,0
1172000,2,4,1
1173000,2,3,1
1174000,3,4,1
1175000,2,3,1
1176000,3,4,1
1177000,1,2,1
1178000,1,4,1
1179000,2,3,1
1180000,2,3,1
1181000,1,2,1
1182000,1,3,1
1183000,2,4,0
1184000,1,4,0
1185000,1,3,0
1186000,1,3,0
1187000,2,4,1
1188000,1,2,1
1189000,1,4,0
1190000,1,2,1
1191000,2,3,1
1192000,2,4,0
1193000,2,4,0
1194000,1,3,1
1195000,1,3,0
1196000,1,2,1
1197000,2,4,1
1198000,2,3,1
1199000,1,4,1
1200000,1,2,1
1201000,1,2,1
1202000,3,4,1
1203000,2,4,0
1204000,1,3,0
1205000,2,4,1
1206000,1,2,1
1207000,2,4,1
1208000,1,2,1
1209000,3,4,1
1210000,2,4,0
1211000,1,3,1
1212000,3,4,1
1213000,2,4,0
1214000,1,2,1
1215000,2,4,1
1216000,3,4,1
1217000,3,4,1
1218000,1,2,1
1219000,1,2,1
1220000,2,3,1
1221000,2,4,1
1222000,1,3,1
1223000,1,2,1
1224000,2,3,1
1225000,2,3,1
1226000,2,3,1
1227000,2,3,0
1228000,1,3,0
1229000,2,3,1
1230000,1,2,1
1231000,1,3,1
1232000,1,3,1
1233000,1,4,1
1234000,3,4,1
1235000,3,4,1
1236000,2,4,1
1237000,1,3,1
1238000,1,4,0
1239000,1,2,1
1240000,1,3,1
1241000,1,3,1
1242000,2,4,1
1243000,2,3,1
1244000,2,3,1
1245000,2,3,1
1246000,2,4,1
1247000,2,4,1
1248000,3,4,1
1249000,1,3,1
1250000,1,2,1
1251000,1,4,1
1252000,2,3,1
1253000,1,2,1
1254000,1,3,1
1255000,1,4,1
1256000,2,4,1
1257000,2,3,0
1258000,1,4,1
1259000,1,2,1
1260000,2,4,1
1261000,1,2,1
1262000,2,4,1
1263000,1,4,1
1264000,2,3,1
1265000,2,3,1
1266000,1,2,1
1267000,1,3,1
1268000,1,4,1
1269000,2,3,1
1270000,1,2,1
1271000,1,3,1
1272000,1,2,1
1273000,1,3,1
1274000,1,3,1
1275000,1,3,1
1276000,1,2,1
1277000,1,4,1
1278000,1,2,1
1279000,3,4,1
1280000,2,4,0
1281000,1,3,1
1282000,1,3,1
1283000,1,4,1
1284000,1,2,0
1285000,3,4,1
1286000,2,4,0
1287000,3,4,1
1288000,3,4,1
1289000,1,2,1
1290000,1,4,1
1291000,1,2,1
1292000,2,4,1
1293000,3,4,0
1294000,3,4,1
1295000,2,3,1
1296000,1,3,1
1297000,1,4,1
1298000,2,3,1
1299000,3,4,1
1300000,3,4,1
1301000,2,3,1
1302000,1,3,1
1303000,1,3,1
1304000,1,2,1
1305000,1,4,0
1306000,2,3,1
1307000,1,3,1
1308000,1,3,1
1309000,2,4,0
1310000,1,4,0
1311000,2,4,1
1312000,2,3,1
1313000,1,4,0
1314000,1,4,1
1315000,1,3,1
1316000,1,2,1
1317000,2,4,1
1318000,1,3,1
1319000,3,4,1
1320000,1,2,1
1321000,1,3,1
1322000,1,4,1
1323000,2,3,1
1324000,1,4,1
1325000,2,4,1
1326000,1,2,1
1327000,3,4,1
1328000,1,3,1
1329000,2,3,1
1330000,1,4,1
1331000,3,4,1
1332000,1,3,1
1333000,1,4,1
1334000,2,4,0
1335000,1,2,1
1336000,2,3,1
1337000,1,3,0
1338000,1,2,0
1339000,1,3,1
1340000,2,3,0
1341000,1,3,1
1342000,3,4,1
1343000,1,2,1
1344000,1,2,1
1345000,1,4,1
1346000,2,4,0
1347000,1,3,1
1348000,2,4,0
1349000,3,4,1
1350000,1,2,1
1351000,1,4,1
1352000,1,2,1
1353000,1,3,0
1354000,1,2,1
1355000,1,3,1
1356000,1,4,1
1357000,1,2,1
1358000,1,2,1
1359000,2,4,0
1360000,1,4,1
1361000,1,4,1
1362000,3,4,1
1363000,1,2,1
1364000,1,2,1
1365000,2,3,1
1366000,1,4,0
1367000,1,4,1
1368000,1,3,1
1369000,1,2,1
1370000,1,2,1
1371000,1,2,1
1372000,2,3,1
1373000,1,2,1
1374000,2,4,1
1375000,1,2,1
1376000,1,2,1
1377000,3,4,1
1378000,1,3,1
1379000,1,2,1
1380000,3,4,1
1381000,1,4,1
1382000,2,3,1
1383000,1,3,1
1384000,1,4,1
1385000,1,4,1
1386000,1,3,1
1387000,1,2,1
1388000,1,2,0
1389000,2,4,1
1390000,1,4,0
1391000,3,4,1
1392000,1,4,1
1393000,2,3,1
1394000,2,3,1
1395000,3,4,1
1396000,3,4,1
1397000,1,3,1
1398000,2,3,1
1399000,1,4,0
1400000,2,3,1
1401000,2,3,1
1402000,2,4,0
1403000,1,4,1
1404000,1,3,1
1405000,1,2,1
1406000,1,3,1
1407000,1,4,1
1408000,2,4,1
1409000,1,2,1
1410000,1,2,1
1411000,1,3,1
1412000,2,3,1
1413000,2,3,1
1414000,1,4,1
1415000,3,4,1
1416000,2,4,1
1417000,2,4,1
1418000,1,2,1
1419000,3,4,1
1420000,2,4,1
1421000,2,3,1
1422000,2,4,1
1423000,1,2,1
1424000,2,4,0
1425000,2,3,0
1426000,1,4,0
1427000,2,4,0
1428000,3,4,1
1429000,3,4,0
1430000,2,4,1
1431000,1,2,1
1432000,1,2,0
1433000,3,4,1
1434000,2,3,0
1435000,1,4,1
1436000,3,4,1
1437000,2,3,1
1438000,1,4,1
1439000,1,3,1
1440000,2,4,0
1441000,2,4,1
1442000,1,3,1
1443000,1,3,1
1444000,1,2,1
1445000,2,3,1
1446000,1,3,1
1447000,3,4,1
1448000,3,4,1
1449000,2,3,1
1450000,3,4,1
1451000,2,4,1
1452000,1,3,1
1453000,1,3,1
1454000,2,3,1
1455000,3,4,1
1456000,2,3,1
1457000,2,4,1
1458000,3,4,1
1459000,1,4,0
1460000,2,3,1
1461000,2,3,0
1462000,1,2,1
1463000,1,4,1
1464000,1,2,1
1465000,2,3,1
1466000,2,3,1
1467000,2,3,1
1468000,3,4,1
1469000,1,3,1
1470000,2,3,1
1471000,2,3,0
1472000,2,3,1
1473000,2,3,1
1474000,2,3,1
1475000,1,2,1
1476000,2,4,0
1477000,3,4,1
1478000,1,3,1
1479000,1,3,1
1480000,2,4,1
1481000,2,3,1
1482000,2,3,1
1483000,1,3,1
1484000,2,3,1
1485000,1,4,1
1486000,1,4,0
1487000,2,4,1
1488000,1,2,0
1489000,1,3,0
1490000,1,4,1
1491000,1,4,1
1492000,2,3,1
1493000,1,4,1
1494000,1,3,1
1495000,1,2,1
